Unnamed: 0,Subject,time,L_P,R_P,Event,TrialN
8553,Subject_3,28509.3142291112,,,,
8554,Subject_3,28512.6477550968,,,,
8555,Subject_3,28515.9812810825,,,,
8556,Subject_3,28519.3148070681,,,,
8557,Subject_3,28522.6483330537,,,,
8558,Subject_3,28525.9818590394,2.83016673146424,2.35274954541756,,
8559,Subject_3,28529.315385025,2.91795742685091,2.42573094130728,,
8560,Subject_3,28532.6489110106,3.00574812223758,2.49871233719699,,
8561,Subject_3,28535.9824369962,3.09353881762425,2.5716937330867,,
8562,Subject_3,28539.3159629819,3.18132951301092,2.64467512897641,,
8563,Subject_3,28542.6494889675,3.26912020839759,2.71765652486612,,
8564,Subject_3,28545.9830149531,3.35691090378426,2.79063792075583,,
8565,Subject_3,28549.3165409388,3.44470159917093,2.86361931664554,,
8566,Subject_3,28552.6500669244,3.5324922945576,2.93660071253525,,
8567,Subject_3,28555.98359291,3.62028298994427,3.00958210842497,,
8568,Subject_3,28559.3171188957,3.70807368533095,3.08256350431468,,
8569,Subject_3,28562.6506448813,3.79586438071762,3.15554490020439,,
8570,Subject_3,28565.9841708669,3.87188551106783,3.21874212384677,,
8571,Subject_3,28569.3176968526,3.86004851720406,3.2089018972543,,
8572,Subject_3,28572.6512228382,3.85360186791081,3.20354272493928,,
8573,Subject_3,28575.9847488238,3.8733725563099,3.21997832133946,,
8574,Subject_3,28579.3182748094,3.86155271854424,3.21015235680496,,
8575,Subject_3,28582.6518007951,3.89835348436058,3.2407452487653,,
8576,Subject_3,28585.9853267807,3.91247415449015,3.25248392121133,,
8577,Subject_3,28589.3188527663,3.85918905509166,3.20818741670028,,
8578,Subject_3,28592.652378752,3.8598591907253,3.20874450801575,,
8579,Subject_3,28595.9859047376,3.90038927402635,3.24243762369058,,
8580,Subject_3,28599.3194307232,3.86688106073085,3.2145818678009,,
8581,Subject_3,28602.6529567089,3.85778949242443,3.20702394445941,,
8582,Subject_3,28605.9864826945,3.87770771817719,3.22358219032681,,
8583,Subject_3,28609.3200086801,3.85826089747341,3.20741582879695,,
8584,Subject_3,28612.6535346657,3.89470746291831,3.23771426999096,,
8585,Subject_3,28615.9870606514,3.94603865523699,3.28038646949457,,
8586,Subject_3,28619.320586637,3.81697702082135,3.17309607620204,,
8587,Subject_3,28622.6541126226,3.91712798120913,3.25635269988639,,
8588,Subject_3,28625.9876386083,3.8988859635692,3.24118790474103,,
8589,Subject_3,28629.3211645939,3.93411970725868,3.27047811352174,,
8590,Subject_3,28632.6546905795,3.9446764037324,3.2792540144443,,
8591,Subject_3,28635.9882165652,3.90458803276046,3.24592809921387,,
8592,Subject_3,28639.3217425508,3.89341575693182,3.23664046022607,,
8593,Subject_3,28642.6552685364,3.91703020442553,3.25627141694266,,
8594,Subject_3,28645.9887945221,3.91293255548761,3.25286499513408,,
8595,Subject_3,28649.3223205077,3.90844981907045,3.24913844575788,,
8596,Subject_3,28652.6558464933,3.87270523999185,3.21942357375286,,
8597,Subject_3,28655.9893724789,3.95745217579917,3.28987465795207,,
8598,Subject_3,28659.3228984646,3.89772544677099,3.24022315402898,,
8599,Subject_3,28662.6564244502,3.9284136391308,3.26573459468776,,
8600,Subject_3,28665.9899504358,3.90667232260216,3.24766079288278,,
8601,Subject_3,28669.3234764215,3.89627048435416,3.23901362735101,,
8602,Subject_3,28672.6570024071,3.90823475409082,3.24895965981307,,
8603,Subject_3,28675.9905283927,3.99625863130882,3.32213490239087,,
8604,Subject_3,28679.3240543784,3.88862093386682,3.23265446969727,,
8605,Subject_3,28682.657580364,3.90469861913634,3.24602003091623,,
8606,Subject_3,28685.9911063496,3.90456845900121,3.24591182732689,,
8607,Subject_3,28689.3246323352,3.95760954070561,3.29000547717483,,
8608,Subject_3,28692.6581583209,3.92520829802693,3.26306995845231,,
8609,Subject_3,28695.9916843065,3.91738759386972,3.25656851882115,,
8610,Subject_3,28699.3252102921,3.89245882395836,3.23584495104519,,
8611,Subject_3,28702.6587362778,3.90033347656839,3.24239123863404,,
8612,Subject_3,28705.9922622634,3.9218085879004,3.26024374105464,,
8613,Subject_3,28709.325788249,3.92661007321508,3.26423526998679,,
8614,Subject_3,28712.6593142347,3.93588548328343,3.27194602305984,,
8615,Subject_3,28715.9928402203,3.92879632382244,3.26605272479094,,
8616,Subject_3,28719.3263662059,3.92808972905953,3.26546532458984,,
8617,Subject_3,28722.6598921916,3.9508062495126,3.28434982442345,,
8618,Subject_3,28725.9934181772,3.91470783365966,3.25434080391448,,
8619,Subject_3,28729.3269441628,3.95426826169164,3.2872278342205,,
8620,Subject_3,28732.6604701484,3.91304923903902,3.25296199548728,,
8621,Subject_3,28735.9939961341,3.9375092648627,3.27329589101285,,
8622,Subject_3,28739.3275221197,3.95559929845753,3.28833434010621,,
8623,Subject_3,28742.6610481053,3.91282013680815,3.25277154021708,,
8624,Subject_3,28745.994574091,3.95529130943447,3.28807830535534,,
8625,Subject_3,28749.3281000766,3.95315859446025,3.28630535532723,,
8626,Subject_3,28752.6616260622,3.92366875003956,3.26179011483491,,
8627,Subject_3,28755.9951520479,3.9380283499271,3.27372741228534,,
8628,Subject_3,28759.3286780335,3.94619145729736,3.2805134955719,,
8629,Subject_3,28762.6622040191,3.85862603768179,3.20771937397319,,
8630,Subject_3,28765.9957300047,3.9479106423541,3.28194267351246,,
8631,Subject_3,28769.3292559904,3.95781187565102,3.29017368049853,,
8632,Subject_3,28772.662781976,3.98022922303683,3.30880947438483,,
8633,Subject_3,28775.9963079616,3.98552076924801,3.31320839647111,,
8634,Subject_3,28779.3298339473,3.94625239728654,3.28056415567268,,
8635,Subject_3,28782.6633599329,3.97229141189406,3.3022106823949,,
8636,Subject_3,28785.9968859185,3.98306413912883,3.31116617212726,,
8637,Subject_3,28789.3304119042,3.95691046678937,3.28942432913844,,
8638,Subject_3,28792.6639378898,3.90023525419755,3.24230958526861,,
8639,Subject_3,28795.9974638754,3.95229532586031,3.28558771039716,,
8640,Subject_3,28799.330989861,3.97601002341872,3.30530200612397,,
8641,Subject_3,28802.6645158467,3.97899421752076,3.30778280036092,,
8642,Subject_3,28805.9980418323,3.93830609461533,3.27395830457932,,
8643,Subject_3,28809.3315678179,3.98253856805298,3.31072925896025,,
8644,Subject_3,28812.6650938036,4.0060473128104,3.3302723437992,,
8645,Subject_3,28815.9986197892,3.97808843748511,3.30702981519456,,
8646,Subject_3,28819.3321457748,3.99400803474946,3.32026395607062,,
8647,Subject_3,28822.6656717605,3.99539175495079,3.32141425829079,,
8648,Subject_3,28825.9991977461,3.99693088630209,3.32269375555392,,
8649,Subject_3,28829.3327237317,3.97525566794257,3.30467490190292,,
8650,Subject_3,28832.6662497174,3.94199650437728,3.27702618386477,,
8651,Subject_3,28835.999775703,3.9741869277323,3.3037864461042,,
8652,Subject_3,28839.3333016886,4.02618367109056,3.3470119256985,,
8653,Subject_3,28842.6668276742,3.95763415690488,3.29002594089911,,
8654,Subject_3,28846.0003536599,4.01715080011703,3.3395027981123,,
8655,Subject_3,28849.3338796455,3.99589929585308,3.32183618277102,,
8656,Subject_3,28852.6674056311,3.98393885935565,3.311893336924,,
8657,Subject_3,28856.0009316168,3.98486082950926,3.31265978111814,,
8658,Subject_3,28859.3344576024,3.99920310921,3.32458268010181,,
8659,Subject_3,28862.667983588,4.0436189627207,3.36150608040712,,
8660,Subject_3,28866.0015095737,4.07150932791594,3.38469165576744,,
8661,Subject_3,28869.3350355593,4.01373220778321,3.33666088372261,,
8662,Subject_3,28872.6685615449,3.99655624765257,3.32238231421636,,
8663,Subject_3,28876.0020875305,4.03243618291727,3.35220970934653,,
8664,Subject_3,28879.3356135162,4.00290957590187,3.32766390769432,,
8665,Subject_3,28882.6691395018,4.02344408047556,3.34473447310094,,
8666,Subject_3,28886.0026654874,4.04214175043381,3.36027805716105,,
8667,Subject_3,28889.3361914731,4.00995422982091,3.3335202080039,,
8668,Subject_3,28892.6697174587,4.03835383033976,3.35712911643602,,
8669,Subject_3,28896.0032434443,3.9994396865841,3.32477934954293,,
8670,Subject_3,28899.33676943,4.03791473658927,3.35676409284558,,
8671,Subject_3,28902.6702954156,4.04121846721965,3.35951052140486,,
8672,Subject_3,28906.0038214012,4.02666166406476,3.34740928665262,,
8673,Subject_3,28909.3373473869,4.03770667072839,3.35659112534718,,
8674,Subject_3,28912.6708733725,4.02436641000384,3.34550121604731,,
8675,Subject_3,28916.0043993581,4.0666913443776,3.38068641167576,,
8676,Subject_3,28919.3379253437,4.05727316426906,3.37285697225699,,
8677,Subject_3,28922.6714513294,4.04857698683049,3.36562774180635,,
8678,Subject_3,28926.004977315,4.08008305774305,3.39181909413671,,
8679,Subject_3,28929.3385033006,4.0552231769332,3.37115279464832,,
8680,Subject_3,28932.6720292863,4.07596685777419,3.38839725064674,,
8681,Subject_3,28936.0055552719,4.06914392353349,3.38272526840811,,
8682,Subject_3,28939.3390812575,4.00757815953726,3.33154495396053,,
8683,Subject_3,28942.6726072432,4.03131651689323,3.35127891834407,,
8684,Subject_3,28946.0061332288,4.01869496145185,3.34078647685749,,
8685,Subject_3,28949.3396592144,4.07433768971694,3.38704290485379,,
8686,Subject_3,28952.6731852,4.05157543935027,3.36812038922689,,
8687,Subject_3,28956.0067111857,4.02964701282522,3.34989104077015,,
8688,Subject_3,28959.3402371713,4.03436192707019,3.35381060219499,,
8689,Subject_3,28962.6737631569,4.14396080406745,3.44492138558696,,
8690,Subject_3,28966.0072891426,4.04107205596962,3.35938880808029,,
8691,Subject_3,28969.3408151282,4.06294448772169,3.3775716074503,,
8692,Subject_3,28972.6743411138,4.06439924344089,3.37878096229818,,
8693,Subject_3,28976.0078670995,4.06676714581271,3.38074942626427,,
8694,Subject_3,28979.3413930851,4.06563162394962,3.37980545412387,,
8695,Subject_3,28982.6749190707,4.06974886538341,3.38322816339539,,
8696,Subject_3,28986.0084450564,4.06858375173106,3.38225959126659,,
8697,Subject_3,28989.341971042,4.0559299524075,3.37174034507685,,
8698,Subject_3,28992.6754970276,4.06444045518084,3.37881522208273,,
8699,Subject_3,28996.0090230132,4.0743744510512,3.38707346496585,,
8700,Subject_3,28999.3425489989,4.041112881714,3.35942274698236,,
8701,Subject_3,29002.6760749845,4.10860594345744,3.41553049094329,,
8702,Subject_3,29006.0096009701,4.10477545215419,3.41234616029157,,
8703,Subject_3,29009.3431269558,4.0679056819098,3.38169590417141,,
8704,Subject_3,29012.6766529414,4.08545247320575,3.39628274981062,,
8705,Subject_3,29016.010178927,4.03622213869881,3.35535701711641,,
8706,Subject_3,29019.3437049127,4.03718387039116,3.35615651552646,,
8707,Subject_3,29022.6772308983,4.02612147179602,3.34696021872296,,
8708,Subject_3,29026.0107568839,4.06789630630769,3.38168811012757,,
8709,Subject_3,29029.3442828695,4.06659206923201,3.3806038831268,,
8710,Subject_3,29032.6778088552,4.05062768401308,3.36733250951862,,
8711,Subject_3,29036.0113348408,4.06439638378312,3.3787785850324,,
8712,Subject_3,29039.3448608264,4.076795138281,3.3890858095801,,
8713,Subject_3,29042.6783868121,4.05523492643515,3.37116256214189,,
8714,Subject_3,29046.0119127977,4.07816404373002,3.39022379612949,,
8715,Subject_3,29049.3454387833,4.05121853753699,3.36782369272148,,
8716,Subject_3,29052.678964769,4.10557480738243,3.41301067331442,,
8717,Subject_3,29056.0124907546,4.09387193565441,3.4032819439671,,
8718,Subject_3,29059.3460167402,4.08651747606787,3.39716809870963,,
8719,Subject_3,29062.6795427259,4.07198824689953,3.38508978652362,,
8720,Subject_3,29066.0130687115,4.11671460050126,3.42227130905894,,
8721,Subject_3,29069.3465946971,4.07190669725693,3.38502199338535,,
8722,Subject_3,29072.6801206827,4.07943034111788,3.39127648343957,,
8723,Subject_3,29076.0136466684,4.11613666015144,3.42179086072344,,
8724,Subject_3,29079.347172654,4.07711654424672,3.38935299798683,,
8725,Subject_3,29082.6806986396,4.08207251889587,3.3934729556463,,
8726,Subject_3,29086.0142246253,4.07012914673605,3.38354429557573,,
8727,Subject_3,29089.3477506109,4.09326486098351,3.40277727594168,,
8728,Subject_3,29092.6812765965,4.1374615961987,3.43951852073494,,
8729,Subject_3,29096.0148025822,4.09250323526905,3.40214412788946,,
8730,Subject_3,29099.3483285678,4.05541879063361,3.37131541052518,,
8731,Subject_3,29102.6818545534,4.05310507909418,3.36939199600967,,
8732,Subject_3,29106.015380539,4.06906338373587,3.38265831476536,,
8733,Subject_3,29109.3489065247,4.08187875652379,3.39331187879957,,
8734,Subject_3,29112.6824325103,4.09030149434627,3.40031379581128,,
8735,Subject_3,29116.0159584959,4.06776178957098,3.38157628484617,,
8736,Subject_3,29119.3494844816,4.04401968349155,3.3618392041065,,
8737,Subject_3,29122.6830104672,4.06264609909191,3.37732355361471,,
8738,Subject_3,29126.0165364528,4.04507686876719,3.36271805415764,,
8739,Subject_3,29129.3500624385,4.04297282231732,3.36096893659738,,
8740,Subject_3,29132.6835884241,4.09568705513269,3.40479087327502,,
8741,Subject_3,29136.0171144097,4.11811657126724,3.42343678317949,,
8742,Subject_3,29139.3506403954,4.05202777577726,3.36849642160376,,
8743,Subject_3,29142.684166381,4.0900673629477,3.40011915973722,,
8744,Subject_3,29146.0176923666,4.11187296902778,3.41824640617189,,
8745,Subject_3,29149.3512183522,4.07770574192617,3.38984280466751,,
8746,Subject_3,29152.6847443379,4.09843194666134,3.40707273258192,,
8747,Subject_3,29156.0182703235,4.06936877271239,3.3829121880682,,
8748,Subject_3,29159.3517963091,4.04926254858975,3.36619765703414,,
8749,Subject_3,29162.6853222948,4.10673525933714,3.41397537012135,,
8750,Subject_3,29166.0188482804,4.05423376320366,3.37033028384832,,
8751,Subject_3,29169.352374266,4.05291682697597,3.36923549989917,,
8752,Subject_3,29172.6859002517,4.02591570042688,3.34678915866143,,
8753,Subject_3,29176.0194262373,4.11811896546328,3.42343877350168,,
8754,Subject_3,29179.3529522229,4.12422155611272,3.42851192598302,,
8755,Subject_3,29182.6864782085,4.08622472172888,3.39692472872357,,
8756,Subject_3,29186.0200041942,4.1099463075744,3.4166447507612,,
8757,Subject_3,29189.3535301798,4.12566030488462,3.42970797407497,,
8758,Subject_3,29192.6870561654,4.09917138092896,3.40768743263392,,
8759,Subject_3,29196.0205821511,4.11603262719159,3.42170437694979,,
8760,Subject_3,29199.3541081367,4.06690626106106,3.38086507434029,,
8761,Subject_3,29202.6876341223,4.06754630946615,3.38139715380309,,
8762,Subject_3,29206.021160108,4.08721403941242,3.39774715967944,,
8763,Subject_3,29209.3546860936,4.08739139846597,3.39789460026235,,
8764,Subject_3,29212.6882120792,4.0285343919097,3.34896610644592,,
8765,Subject_3,29216.0217380649,4.10326868104086,3.41109356445949,,
8766,Subject_3,29219.3552640505,4.06681110228483,3.38078596777564,,
8767,Subject_3,29222.6887900361,4.04418079341672,3.3619731366056,,
8768,Subject_3,29226.0223160217,4.07647830431292,3.38882242192662,,
8769,Subject_3,29229.3558420074,4.04298360673676,3.36097790180697,,
8770,Subject_3,29232.689367993,4.07504837264882,3.3876337035959,,
8771,Subject_3,29236.0228939786,4.09809544284747,3.40679299316363,,
8772,Subject_3,29239.3564199643,4.08328453229687,3.39448051606546,,
8773,Subject_3,29242.6899459499,4.05386746084318,3.37002577256193,,
8774,Subject_3,29246.0234719355,4.057555707522,3.37309185365197,,
8775,Subject_3,29249.3569979212,4.08288390189756,3.39414746749296,,
8776,Subject_3,29252.6905239068,4.04475229135996,3.36244822929579,,
8777,Subject_3,29256.0240498924,4.04707739070733,3.36438111062457,,
8778,Subject_3,29259.357575878,4.02813091316673,3.34863069001319,,
8779,Subject_3,29262.6911018637,4.04818793118418,3.36530431545665,,
8780,Subject_3,29266.0246278493,4.04704118217043,3.3643510100592,,
8781,Subject_3,29269.3581538349,4.03349863033617,3.35309293387675,,
8782,Subject_3,29272.6916798206,4.05956283730173,3.37476040329053,,
8783,Subject_3,29276.0252058062,4.06597338060969,3.38008956029248,,
8784,Subject_3,29279.3587317918,4.06517512782884,3.3794259637466,,
8785,Subject_3,29282.6922577775,4.07294256280171,3.38588312010361,,
8786,Subject_3,29286.0257837631,4.0345856278854,3.35399656720739,,
8787,Subject_3,29289.3593097487,4.05035836697948,3.36710862322905,,
8788,Subject_3,29292.6928357343,4.08432987984008,3.39534952527603,,
8789,Subject_3,29296.02636172,4.06466584412887,3.37900259045899,,
8790,Subject_3,29299.3598877056,4.03964538718561,3.35820280221862,,
8791,Subject_3,29302.6934136912,4.08883884979056,3.39909788288456,,
8792,Subject_3,29306.0269396769,4.05551691501079,3.37139698242738,,
8793,Subject_3,29309.3604656625,4.0513789226754,3.36795702269716,,
8794,Subject_3,29312.6939916481,4.0343947734511,3.35383790776216,,
8795,Subject_3,29316.0275176338,4.06911657274584,3.38270253138965,,
8796,Subject_3,29319.3610436194,4.05453063311435,3.37057707515559,,
8797,Subject_3,29322.694569605,4.05382697002615,3.36999211208875,,
8798,Subject_3,29326.0280955907,4.09602921967805,3.40507531852328,,
8799,Subject_3,29329.3616215763,4.03336120003234,3.35297868651413,,
8800,Subject_3,29332.6951475619,4.05565247225376,3.37150967269337,,
8801,Subject_3,29336.0286735475,4.00674844880079,3.33085520606111,,
8802,Subject_3,29339.3621995332,4.03823962505944,3.35703417629756,,
8803,Subject_3,29342.6957255188,4.05198177406136,3.36845817985815,,
8804,Subject_3,29346.0292515044,4.04137029676867,3.35963673902252,,
8805,Subject_3,29349.3627774901,4.02685627763099,3.34757107110666,,
8806,Subject_3,29352.6963034757,4.04721530236282,3.36449575814027,,
8807,Subject_3,29356.0298294613,4.01756755798353,3.33984925363029,,
8808,Subject_3,29359.363355447,3.99463825644264,3.3207878664769,,
8809,Subject_3,29362.6968814326,4.07241373542611,3.38544349993788,,
8810,Subject_3,29366.0304074182,4.06129277593999,3.37619852080478,,
8811,Subject_3,29369.3639334038,4.03280058024112,3.35251263695447,,
8812,Subject_3,29372.6974593895,4.08354126973679,3.39469394479683,,
8813,Subject_3,29376.0309853751,4.06520279899775,3.37944896710161,,
8814,Subject_3,29379.3645113607,4.0300408774289,3.35021846486038,,
8815,Subject_3,29382.6980373464,4.02444337289737,3.34556519616932,,
8816,Subject_3,29386.031563332,4.06874534099349,3.38239392224416,,
8817,Subject_3,29389.3650893176,4.01261005195465,3.33572802291756,,
8818,Subject_3,29392.6986153033,3.98580419834657,3.31344401427956,,
8819,Subject_3,29396.0321412889,4.05898928072536,3.37428359923537,,
8820,Subject_3,29399.3656672745,4.01060257632866,3.3340591857731,,
8821,Subject_3,29402.6991932602,4.02302151417115,3.34438318896296,,
8822,Subject_3,29406.0327192458,4.0042275263564,3.32875953478169,,
8823,Subject_3,29409.3662452314,4.02102298702704,3.34272179079249,,
8824,Subject_3,29412.699771217,4.03357388578036,3.35315549457685,,
8825,Subject_3,29416.0332972027,4.00760798323455,3.33156974673668,,
8826,Subject_3,29419.3668231883,4.00892166099927,3.33266182188879,,
8827,Subject_3,29422.7003491739,4.06146867080773,3.37634474419349,,
8828,Subject_3,29426.0338751596,4.00415789459358,3.32870164911139,,
8829,Subject_3,29429.3674011452,3.98617270562394,3.31375035853824,,
8830,Subject_3,29432.7009271308,4.11107408105911,3.4175822815872,,
8831,Subject_3,29436.0344531165,4.04608565776988,3.36355667184087,,
8832,Subject_3,29439.3679791021,4.01039563653359,3.33388715438591,,
8833,Subject_3,29442.7015050877,3.98195787149828,3.31024651936053,,
8834,Subject_3,29446.0350310733,4.0329803091209,3.35266204760067,,
8835,Subject_3,29449.368557059,3.99100876045877,3.31777062550265,,
8836,Subject_3,29452.7020830446,3.96761375091616,3.29832209003141,,
8837,Subject_3,29456.0356090302,4.00322535848121,3.32792642131648,,
8838,Subject_3,29459.3691350159,4.01873028420937,3.34081584106448,,
8839,Subject_3,29462.7026610015,4.04132905394997,3.35960245340186,,
8840,Subject_3,29466.0361869871,4.00695405240992,3.33102612666184,,
8841,Subject_3,29469.3697129728,3.97554110515734,3.30491218908103,,
8842,Subject_3,29472.7032389584,4.03777744939217,3.35664996444919,,
8843,Subject_3,29476.036764944,4.02760047286742,3.34818972900577,,
8844,Subject_3,29479.3702909297,4.04429656586822,3.36206937955115,,
8845,Subject_3,29482.7038169153,3.93386287138524,3.27026460296147,,
8846,Subject_3,29486.0373429009,3.95591852059118,3.28859971306869,,
8847,Subject_3,29489.3708688865,3.95873479165121,3.29094091098561,,
8848,Subject_3,29492.7043948722,4.01126532033691,3.33461013234695,,
8849,Subject_3,29496.0379208578,4.00534031606236,3.32968460942331,,
8850,Subject_3,29499.3714468434,4.01344418358616,3.33642144595693,,
8851,Subject_3,29502.7049728291,3.97299740640026,3.30279758359583,,
8852,Subject_3,29506.0384988147,4.04308433425033,3.36106163772583,,
8853,Subject_3,29509.3720248003,4.03821762907387,3.3570158907865,,
8854,Subject_3,29512.705550786,4.01510347835937,3.33780083642887,,
8855,Subject_3,29516.0390767716,3.96678350750331,3.29763189931209,,
8856,Subject_3,29519.3726027572,4.05810860770125,3.37355148581106,,
8857,Subject_3,29522.7061287428,4.01614849638109,3.3386695717045,,
8858,Subject_3,29526.0396547285,4.01361786545704,3.33656582965639,,
8859,Subject_3,29529.3731807141,3.9551532194362,3.28796350958128,,
8860,Subject_3,29532.7067066997,4.01530058669907,3.33796469481625,,
8861,Subject_3,29536.0402326854,3.99105814646227,3.31781168064473,,
8862,Subject_3,29539.373758671,4.00503395122907,3.32942992487973,,
8863,Subject_3,29542.7072846566,4.01604860462237,3.3385865305581,,
8864,Subject_3,29546.0408106423,4.02359725621267,3.34486180981997,,
8865,Subject_3,29549.3743366279,4.00575915802809,3.33003279747652,,
8866,Subject_3,29552.7078626135,4.02479969440542,3.34586141026044,,
8867,Subject_3,29556.0413885992,4.06004028554306,3.37515731140208,,
8868,Subject_3,29559.3749145848,3.99539445354298,3.32141650166094,,
8869,Subject_3,29562.7084405704,4.03919380062066,3.35782739321052,,
8870,Subject_3,29566.041966556,4.04643646236172,3.36384829965729,,
8871,Subject_3,29569.3754925417,4.00056479393991,3.32571466398589,,
8872,Subject_3,29572.7090185273,4.05513787829331,3.37108188492628,,
8873,Subject_3,29576.0425445129,3.97517462649821,3.30460753123558,,
8874,Subject_3,29579.3760704986,4.01586389319618,3.33843297786483,,
8875,Subject_3,29582.7095964842,4.01458840915556,3.33737265358662,,
8876,Subject_3,29586.0431224698,4.02612644520594,3.34696435317476,,
8877,Subject_3,29589.3766484555,4.0271915328171,3.3478497725266,,
8878,Subject_3,29592.7101744411,4.01571421840458,3.33830855152132,,
8879,Subject_3,29596.0437004267,4.01182303421099,3.33507376618489,,
8880,Subject_3,29599.3772264123,3.94079702565905,3.27602904366886,,
8881,Subject_3,29602.710752398,4.00085303492439,3.32595428196941,,
8882,Subject_3,29606.0442783836,3.98421706731624,3.31212461434152,,
8883,Subject_3,29609.3778043692,4.00498429284823,3.3293886433073,,
8884,Subject_3,29612.7113303549,3.97777292633809,3.30676752721715,,
8885,Subject_3,29616.0448563405,3.96533545929646,3.29642812049491,,
8886,Subject_3,29619.3783823261,4.01207363573934,3.33528209406373,,
8887,Subject_3,29622.7119083118,4.03491579936836,3.35427104248752,,
8888,Subject_3,29626.0454342974,3.99402986284172,3.32028210201006,,
8889,Subject_3,29629.378960283,4.06575713096628,3.3799097895233,,
8890,Subject_3,29632.7124862687,4.00818254747857,3.33204738847732,,
8891,Subject_3,29636.0460122543,3.97829726922428,3.30720341937623,,
8892,Subject_3,29639.3795382399,4.02686186225135,3.3475757136646,,
8893,Subject_3,29642.7130642255,4.00378884709354,3.3283948557595,,
8894,Subject_3,29646.0465902112,3.99988397583913,3.32514869221493,,
8895,Subject_3,29649.3801161968,4.03684100603049,3.35587148851383,,
8896,Subject_3,29652.7136421824,4.01889812015096,3.34095536497694,,
8897,Subject_3,29656.0471681681,4.03976929178565,3.35830580551103,,
8898,Subject_3,29659.3806941537,3.97812150028636,3.30705730067439,,
8899,Subject_3,29662.7142201393,4.0407741251069,3.35914113479164,,
8900,Subject_3,29666.047746125,3.99248211849101,3.31899544466332,,
8901,Subject_3,29669.3812721106,4.05473571089415,3.37074755862847,,
8902,Subject_3,29672.7147980962,4.04169030765426,3.35990276768339,,
8903,Subject_3,29676.0483240818,4.02928682719015,3.34959161438662,,
8904,Subject_3,29679.3818500675,3.99593079984571,3.32186237239565,,
8905,Subject_3,29682.7153760531,4.06115428909298,3.37608339512588,,
8906,Subject_3,29686.0489020387,4.03145366860571,3.35139293411057,,
8907,Subject_3,29689.3824280244,4.0272314479999,3.34788295446854,,
8908,Subject_3,29692.71595401,4.08177901558621,3.39322896303248,,
8909,Subject_3,29696.0494799956,4.02270294390852,3.34411835790822,,
8910,Subject_3,29699.3830059813,4.01077943134695,3.33420620734581,,
8911,Subject_3,29702.7165319669,4.05524366557542,3.37116982708783,,
8912,Subject_3,29706.0500579525,4.07466285080599,3.38731321493691,,
8913,Subject_3,29709.3835839381,4.03676078134558,3.35580479682784,,
8914,Subject_3,29712.7171099238,4.07874555051161,3.39070720927996,,
8915,Subject_3,29716.0506359094,4.07185208409529,3.38497659284771,,
8916,Subject_3,29719.384161895,4.00968074910652,3.33329286039949,,
8917,Subject_3,29722.7176878807,4.04005781638261,3.3585456592648,,
8918,Subject_3,29726.0512138663,3.98517842585079,3.31292380254128,,
8919,Subject_3,29729.3847398519,4.04502663643617,3.36267629545393,,
8920,Subject_3,29732.7182658376,4.0686628354763,3.38232533447655,,
8921,Subject_3,29736.0517918232,4.06979048508073,3.38326276231949,,
8922,Subject_3,29739.3853178088,4.01439312244631,3.33721030954119,,
8923,Subject_3,29742.7188437945,4.03811857499627,3.35693354601386,,
8924,Subject_3,29746.0523697801,4.08252233549263,3.39384689325987,,
8925,Subject_3,29749.3858957657,4.08567723499878,3.39646959682585,,
8926,Subject_3,29752.7194217513,4.04188343450245,3.36006331621193,,
8927,Subject_3,29756.052947737,4.06534426689102,3.37956657095791,,
8928,Subject_3,29759.3864737226,4.06565950324631,3.37982863049786,,
8929,Subject_3,29762.7199997082,4.0444545547974,3.36220071753106,,
8930,Subject_3,29766.0535256939,4.04372331601771,3.36159283048066,,
8931,Subject_3,29769.3870516795,4.08174252381692,3.39319862701282,,
8932,Subject_3,29772.7205776651,4.1100400554934,3.41672268446431,,
8933,Subject_3,29776.0541036508,4.04348311070968,3.36139314509712,,
8934,Subject_3,29779.3876296364,4.04204349844721,3.36019637917572,,
8935,Subject_3,29782.721155622,4.08651647745735,3.39716726855343,,
8936,Subject_3,29786.0546816076,4.05965328518611,3.37483559363762,,
8937,Subject_3,29789.3882075933,4.09436560340401,3.40369233553893,,
8938,Subject_3,29792.7217335789,4.0498672969342,3.36670039115814,,
8939,Subject_3,29796.0552595645,4.09530989333967,3.4044773344198,,
8940,Subject_3,29799.3887855502,4.09057237460565,3.40053898162809,,
8941,Subject_3,29802.7223115358,4.07981513625122,3.39159636797676,,
8942,Subject_3,29806.0558375214,4.06201806909226,3.37680146518799,,
8943,Subject_3,29809.3893635071,4.0610601006376,3.3760050951999,,
8944,Subject_3,29812.7228894927,4.05062148468468,3.36732735594695,,
8945,Subject_3,29816.0564154783,4.06470627984478,3.37903620512599,,
8946,Subject_3,29819.389941464,4.05922214285495,3.37447718015181,,
8947,Subject_3,29822.7234674496,4.10679341524602,3.41402371578475,,
8948,Subject_3,29826.0569934352,4.01085530741584,3.33426928397822,,
8949,Subject_3,29829.3905194208,4.10390935539147,3.41162616427787,,
8950,Subject_3,29832.7240454065,4.15164922382247,3.4513128557016,,
8951,Subject_3,29836.0575713921,4.12800541089397,3.43165748716765,,
8952,Subject_3,29839.3910973777,4.06466776386097,3.37900418635394,,
8953,Subject_3,29842.7246233634,4.09208847595893,3.40179933379394,,
8954,Subject_3,29846.058149349,4.12028130601749,3.42523635160879,,
